5.03333 2284.02 41.8533
5.1 2266.64 35.8423
5.16667 2274.45 32.8672
5.23333 2332.13 29.0938
5.3 2311.39 39.3463
5.36667 2287.85 37.8806
5.43333 2338.51 40.8861
5.5 2310.58 30.4534
5.56667 2330.92 56.3508
5.63333 2300.51 22.8411
5.7 2361.26 39.3939
5.76667 2341.24 36.5484
5.83333 2344.13 29.9667
5.9 2370.12 56.8625
5.96667 2376.15 48.6349
6.03333 2317.8 33.7577
6.1 2354.85 26.6284
6.16667 2392.58 30.2537
6.23333 2368.51 25.2446
6.3 2362.85 38.3184
6.36667 2351.62 55.25
6.43333 2372.4 54.9568
6.5 2362.42 45.8019
6.56667 2347.04 33.8765
6.63333 2364.94 45.3292
6.7 2381.29 39.8164
6.76667 2377.55 36.2902
6.83333 2389.69 37.8158
6.9 2407.23 46.0665
6.96667 2422.31 51.1781
7.03333 2414.59 48.1558
7.1 2416.4 31.062
7.16667 2445.69 48.9614
7.23333 2398.62 36.3146
7.3 2435.17 55.5797
7.36667 2414.19 34.5297
7.43333 2432.68 32.7613
7.5 2454.84 57.3557
7.56667 2469.52 20.1853
7.63333 2559.62 69.4682
7.7 2503.28 35.8454
7.76667 2492.01 40.9624
7.83333 2514.89 44.3979
7.9 2481.49 40.8911
7.96667 2523.18 40.5038
8.03333 2525.41 32.2107
8.1 2492.37 43.0924
8.16667 2466.1 26.2814
8.23333 2526.66 24.0945
8.3 2491.36 26.3585
8.36667 2530.96 30.0338
8.43333 2511.55 40.6122
8.5 2501.09 33.0625
8.56667 2567.95 40.4885
8.63333 2566.1 60.5201
8.7 2571.42 51.5052
8.76667 2590.89 23.2432
8.83333 2553.4 15.288
8.9 2541.01 43.8309
8.96667 2519.51 25.9819
9.03333 2511.28 25.7399
9.1 2531.72 21.8059
9.16667 2547.75 28.902
9.23333 2584.03 30.7504
9.3 2600.43 12.2446
9.36667 2575.32 40.5454
9.43333 2598.87 24.3009
9.5 2623.86 51.228
9.56667 2644.81 70.5417
9.63333 2599.26 42.5561
9.7 2611.92 60.8231
9.76667 2611.06 42.639
9.83333 2595.91 47.0797
9.9 2667.15 84.3707
9.96667 2592.1 47.9851
10.0333 2647.46 51.1315
10.1 2629.38 43.3453
10.1667 2635.35 24.092
10.2333 2662.52 63.0116
10.3 2682.92 56.8055
10.3667 2697.29 39.1549
10.4333 2733.55 46.1754
10.5 2721.99 34.72
10.5667 2673.21 27.9191
10.6333 2676.11 59.7219
10.7 2732.17 67.8277
10.7667 2711.12 59.2963
10.8333 2720.82 68.3982
10.9 2764.55 59.2259
10.9667 2786.57 71.8705
11.0333 2752.42 58.6994
11.1 2776.49 61.9959
11.1667 2769.36 41.1602
11.2333 2740.65 40.5572
11.3 2780.71 21.6559
11.3667 2772.65 18.2904
11.4333 2830.47 46.2889
11.5 2835.77 34.3787
11.5667 2776.35 34.4676
11.6333 2777.45 37.0423
11.7 2889.39 21.3138
11.7667 2818.3 24.2452
11.8333 2861.83 34.4809
11.9 2867.54 37.1564
11.9667 2869.13 30.2559
12.0333 2857.12 29.192
12.1 2872.01 33.7698
12.1667 2913.76 39.28
12.2333 2902.34 27.5
12.3 2991.42 36.2084
12.3667 2985.25 49.6249
12.4333 2959.05 56.5216
12.5 3023.21 48.6023
12.5667 2987.82 36.7906
12.6333 3018.41 48.6726
12.7 3007.87 58.037
12.7667 3007.67 48.394
12.8333 3017.29 45.2137
12.9 3030.25 32.0773
12.9667 3038.63 35.2161
13.0333 3051.9 58.9082
13.1 3126.02 62.4955
13.1667 3087.48 40.6882
13.2333 3106.72 38.8574
13.3 3105.08 46.1629
13.3667 3099.46 54.2933
13.4333 3174.66 57.9302
13.5 3160.57 61.8888
13.5667 3193.92 67.8715
13.6333 3194.69 61.468
13.7 3313.72 67.6009
13.7667 3270.28 54.9173
13.8333 3290.2 64.5085
13.9 3363.04 84.6704
13.9667 3349.81 90.0372
14.0333 3345.54 73.0043
14.1 3377.7 71.9177
14.1667 3376.3 58.0454
14.2333 3393.76 70.9876
14.3 3451.76 62.445
14.3667 3478.9 74.4937
14.4333 3509.13 60.1098
14.5 3481.57 69.6941
14.5667 3510.48 65.2738
14.6333 3557.05 67.961
14.7 3571.5 72.5188
14.7667 3607.16 68.6423
14.8333 3639.58 89.4358
14.9 3720.2 96.2553
14.9667 3721.78 83.7935
15.0333 3742.74 70.1003
15.1 3782.55 97.202
15.1667 3806.99 87.5173
15.2333 3849.1 99.0014
15.3 3867.97 76.6935
15.3667 3924.29 86.9616
15.4333 4064.32 80.351
15.5 4084.26 68.7422
15.5667 4096.44 68.8648
15.6333 4158.48 69.8949
15.7 4212.78 102.773
15.7667 4317.38 64.3974
15.8333 4324.11 88.9019
15.9 4406.86 124.074
15.9667 4462.96 89.3341
16.0333 4534.81 85.6937
16.1 4648.49 89.5313
16.1667 4703.69 84.7085
16.2333 4766.94 59.8927
16.3 4881.64 95.1806
16.3667 5009.85 124.347
16.4333 5091.25 121.231
16.5 5209.98 119.076
16.5667 5342.08 103.191
16.6333 5516.05 120.457
16.7 5684.51 111.317
16.7667 5898.88 123.813
16.8333 6173.44 161.218
16.9 6417.43 134.435
16.9667 6738.02 165.529
17.0333 7137.83 154.71
17.1 7550.91 167.817
17.1667 8047.4 154.377
17.2333 8677.59 189.597
17.3 9224.19 200.622
17.3667 9724.25 179.683
17.4333 9737.78 135.215
17.5 9514.16 128.771
17.5667 8682.84 169.762
17.6333 7211.33 112.003
17.7 5213.28 69.641
17.7667 3516.16 111.374
17.8333 2297.81 93.7255
17.9 1254.29 45.0068
17.9667 535.308 45.9466
18.0333 265.42 22.8475
18.1 105.985 19.7304
18.1667 28.8549 8.76223
18.2333 4.16311 3.2658
18.3 2.87072 2.87072
18.3667 2.96874 2.83252
18.4333 16.8635 10.6142
18.5 11.0656 6.77625
18.5667 0.000624385 0.000624385
18.6333 14.025 10.1713
18.7 4.23825 2.90637
18.7667 1.33541 1.32618
18.8333 1.38885 1.38794
18.9 1.5033 1.5033
18.9667 2.15077 2.15077
19.0333 1.89964 1.89964
19.1 3.14401 2.14211
19.1667 2.72744 2.72735
19.2333 18.5232 12.4457
19.3 1.87066 1.87066
19.3667 0 0
19.4333 3.41629 2.99291
19.5 0.00072193 0.000660577
19.5667 0.687837 0.687803
19.6333 2.61215 2.61187
19.7 3.95399 3.80991
19.7667 3.60929 3.60929
19.8333 0.0488936 0.0488936
19.9 1.47514e-05 1.47514e-05
19.9667 0.643159 0.635743
