-4.95 0.0333333 36.7704 1.8233
-4.95 0.1 43.4152 4.72332
-4.95 0.166667 57.9006 6.78681
-4.95 0.233333 78.0494 8.48769
-4.95 0.3 78.9166 5.48829
-4.95 0.366667 82.9387 6.66606
-4.95 0.433333 108.283 12.2869
-4.95 0.5 86.1146 6.98738
-4.95 0.566667 117.096 4.46476
-4.95 0.633333 125.391 12.9002
-4.95 0.7 160.788 17.3828
-4.95 0.766667 196.425 36.0934
-4.95 0.833333 185.077 7.49821
-4.95 0.9 199.534 6.78198
-4.95 0.966667 223.27 13.7611
-4.95 1.03333 251.966 14.5572
-4.95 1.1 251.786 6.43621
-4.95 1.16667 340.53 57.2954
-4.95 1.23333 341.775 16.9341
-4.95 1.3 315.207 20.8719
-4.95 1.36667 336.101 14.243
-4.95 1.43333 330.786 22.1041
-4.95 1.5 366.571 16.8085
-4.95 1.56667 449.033 14.457
-4.95 1.63333 489.453 16.1246
-4.95 1.7 532.48 43.3067
-4.95 1.76667 586.097 36.9499
-4.95 1.83333 548.067 31.9243
-4.95 1.9 614.646 21.7683
-4.95 1.96667 620.397 30.1331
-4.95 2.03333 632.337 23.231
-4.95 2.1 672.923 50.8499
-4.95 2.16667 780.7 62.5167
-4.95 2.23333 752.517 42.1276
-4.95 2.3 765.33 21.6653
-4.95 2.36667 819.56 46.7829
-4.95 2.43333 837.162 33.5761
-4.95 2.5 905.522 66.6171
-4.95 2.56667 897.801 18.3178
-4.95 2.63333 911.106 8.54958
-4.95 2.7 942.545 18.5238
-4.95 2.76667 954.968 29.4848
-4.95 2.83333 911.111 19.3038
-4.95 2.9 963.976 48.1081
-4.95 2.96667 1013.87 39.5397
-4.95 3.03333 1052.94 21.022
-4.95 3.1 1014.94 22.9185
-4.95 3.16667 1017.18 32.3089
-4.95 3.23333 1023.31 20.2148
-4.95 3.3 1023.63 38.2234
-4.95 3.36667 1017.1 56.0125
-4.95 3.43333 1122.39 31.2486
-4.95 3.5 1062.66 8.21929
-4.95 3.56667 1055.14 28.8917
-4.95 3.63333 992.043 34.2237
-4.95 3.7 997.456 16.645
-4.95 3.76667 1030.13 25.8674
-4.95 3.83333 972.274 20.58
-4.95 3.9 952.227 15.2573
-4.95 3.96667 1009.42 37.8613
-4.95 4.03333 946.763 40.1669
-4.95 4.1 922.189 27.2962
-4.95 4.16667 874.364 22.2176
-4.95 4.23333 818.21 37.0311
-4.95 4.3 785.686 30.5762
-4.95 4.36667 726.595 20.5208
-4.95 4.43333 804.255 15.3945
