6.03333 6.45458 0.0530366
6.1 6.58265 0.0644251
6.16667 6.68707 0.125221
6.23333 6.6264 0.0446474
6.3 6.61836 0.0536265
6.36667 6.57371 0.0769927
6.43333 6.62443 0.0765131
6.5 6.62258 0.0459088
6.56667 6.58597 0.0343209
6.63333 6.63526 0.056978
6.7 6.66696 0.0549035
6.76667 6.67689 0.0874283
6.83333 6.69991 0.0805314
6.9 6.76553 0.0698631
6.96667 6.81994 0.0700709
7.03333 6.80024 0.0656208
7.1 6.81026 0.0159411
7.16667 6.87854 0.0568374
7.23333 6.74777 0.0367838
7.3 6.85617 0.0758305
7.36667 6.81993 0.0494892
7.43333 6.86139 0.0420185
7.5 6.92189 0.0966217
7.56667 6.96569 0.0729971
7.63333 7.21832 0.219156
7.7 7.05971 0.0471248
7.76667 7.04166 0.0599803
7.83333 7.1205 0.0809459
7.9 7.02652 0.0462733
7.96667 7.15357 0.069741
8.03333 7.17851 0.0380997
8.1 7.11077 0.0621703
8.16667 7.04009 0.034817
8.23333 7.20558 0.0591301
8.3 7.1136 0.0425817
8.36667 7.22612 0.0893359
8.43333 7.16883 0.0466756
8.5 7.15511 0.0363089
8.56667 7.31768 0.0776748
8.63333 7.35282 0.140827
8.7 7.35842 0.109422
8.76667 7.44651 0.0469885
8.83333 7.34108 0.0663351
8.9 7.2909 0.125183
8.96667 7.23672 0.0456271
9.03333 7.24369 0.0303154
9.1 7.32724 0.0474159
9.16667 7.37529 0.0604918
9.23333 7.48707 0.0645216
9.3 7.54236 0.0964115
9.36667 7.48928 0.0406938
9.43333 7.54665 0.0676542
9.5 7.62429 0.121438
9.56667 7.69735 0.148858
9.63333 7.55954 0.0555959
9.7 7.60981 0.0835566
9.76667 7.60444 0.0454031
9.83333 7.59278 0.0521853
9.9 7.80464 0.147718
9.96667 7.61303 0.0415912
10.0333 7.76923 0.0531833
10.1 7.7595 0.0310379
10.1667 7.77934 0.0534213
10.2333 7.82855 0.0871801
10.3 7.94573 0.0823479
10.3667 7.98059 0.0858496
10.4333 8.10553 0.121979
10.5 8.10386 0.0951486
10.5667 7.97236 0.0449693
10.6333 7.9726 0.0703714
10.7 8.12904 0.0993507
10.7667 8.08025 0.0533303
10.8333 8.0968 0.090234
10.9 8.23663 0.0643011
10.9667 8.31253 0.142192
11.0333 8.22556 0.0777618
11.1 8.31354 0.103018
11.1667 8.30738 0.0101396
11.2333 8.22165 0.0581791
11.3 8.3614 0.0536139
11.3667 8.35054 0.0548878
11.4333 8.54352 0.161429
11.5 8.5772 0.120057
11.5667 8.42186 0.0575082
11.6333 8.41805 0.0320946
11.7 8.77552 0.100663
11.7667 8.56437 0.0523689
11.8333 8.6943 0.124898
11.9 8.7345 0.0717667
11.9667 8.75811 0.0669332
12.0333 8.74586 0.0348025
12.1 8.81357 0.0815046
12.1667 8.96337 0.097335
12.2333 8.8915 0.0427568
12.3 9.1273 0.127077
12.3667 9.13507 0.0638826
12.4333 9.06844 0.0574368
12.5 9.27153 0.0725809
12.5667 9.18004 0.123503
12.6333 9.3089 0.0897758
12.7 9.29845 0.139976
12.7667 9.30904 0.0563016
12.8333 9.3192 0.0625509
12.9 9.405 0.0836009
12.9667 9.44034 0.10211
13.0333 9.46707 0.0401203
13.1 9.73521 0.156877
13.1667 9.64577 0.129167
13.2333 9.69151 0.0527032
13.3 9.71776 0.0804852
13.3667 9.68178 0.0252581
13.4333 9.93871 0.0832649
13.5 9.89212 0.0410771
13.5667 10.0421 0.059892
13.6333 10.0656 0.0470253
13.7 10.4437 0.0702155
13.7667 10.3308 0.0868065
13.8333 10.3954 0.0307973
13.9 10.6304 0.0971305
13.9667 10.6141 0.17475
14.0333 10.5945 0.0214519
14.1 10.7495 0.0436382
14.1667 10.7558 0.0310857
14.2333 10.8187 0.0666258
14.3 10.9917 0.0684876
14.3667 11.089 0.0825231
14.4333 11.2459 0.0776507
14.5 11.1855 0.0784502
14.5667 11.2678 0.0638468
14.6333 11.4329 0.0835546
14.7 11.4774 0.0675515
14.7667 11.6115 0.0142582
14.8333 11.7436 0.0777522
14.9 11.9784 0.0953552
14.9667 12.0475 0.0649864
15.0333 12.1059 0.0915158
15.1 12.2494 0.117451
15.1667 12.3777 0.0977009
15.2333 12.5409 0.148437
15.3 12.6308 0.0452633
15.3667 12.8279 0.0641187
15.4333 13.2893 0.0799686
15.5 13.3718 0.0696318
15.5667 13.4423 0.0493431
15.6333 13.6853 0.0760697
15.7 13.8551 0.0872702
15.7667 14.2912 0.0743191
15.8333 14.3524 0.0413609
15.9 14.6654 0.131729
15.9667 14.8958 0.0662328
16.0333 15.1492 0.0699021
16.1 15.5681 0.0378073
16.1667 15.8511 0.100626
16.2333 16.1011 0.0948829
16.3 16.51 0.0995437
16.3667 16.9763 0.109649
16.4333 17.3392 0.131873
16.5 17.7903 0.110031
16.5667 18.3349 0.0781072
16.6333 18.9743 0.153347
16.7 19.6129 0.0756359
16.7667 20.3845 0.0719793
16.8333 21.396 0.141665
16.9 22.3823 0.1431
16.9667 23.5812 0.145553
17.0333 25.2043 0.132479
17.1 26.9521 0.137811
17.1667 29.2396 0.125392
17.2333 32.321 0.134357
17.3 35.7836 0.205858
17.3667 40.2775 0.451153
17.4333 44.7732 0.32146
17.5 50.573 0.443757
17.5667 56.8698 0.470643
17.6333 63.0733 0.770568
17.7 67.5603 0.754642
17.7667 71.8786 0.771485
17.8333 79.4113 0.929035
17.9 86.8165 2.79938
17.9667 86.7763 3.00374
18.0333 93.2851 4.23286
18.1 111.81 7.5131
18.1667 172.686 20.6498
18.2333 30.8309 30.8309
18.3 0 0
18.3667 0 0
18.4333 480.143 424.507
18.5 42.3771 25.9529
18.5667 0 0
18.6333 36.0214 36.0214
18.7 189.051 183.922
18.7667 4.37501 4.37501
18.8333 4.65298 4.65298
18.9 4.98973 4.98973
18.9667 5.45845 5.45845
19.0333 6.11467 6.11467
19.1 7.05627 7.05627
19.1667 8.80077 8.80077
19.2333 38.9175 38.9175
19.3 47.3878 47.3878
19.3667 0 0
19.4333 604.576 564.348
19.5 0 0
19.5667 7.05224 7.05224
19.6333 8.11479 8.11479
19.7 11.8281 11.8281
19.7667 29.0959 29.0959
19.8333 0 0
19.9 0 0
19.9667 766.446 766.446
